source_row,用户名,emotions,influence_of_emotions,text_species_mentions,feeling_correlated_to_text_species,text_activities_or_facilities,feeling_correlated_to_text_activities_or_facilities,comment_sentiment_score_0_to_1,raw_response,parse_ok,error
188,1天津市蓟州区盘山_一只啊大,Contentment; Amusement,"Scenic beauty, recreational fun",[],[],automatic ticket machine; cable car; hiking; cloud pine cable car; entrance to scenic area,ticket machine - frustrating; cable car - convenient; hiking - rewarding; cloud pine cable car - scenic; entrance to scenic area - welcoming,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Amusement""],
    ""influence_of_emotions"": ""Scenic beauty, recreational fun"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""automatic ticket machine"",
      ""cable car"",
      ""hiking"",
      ""cloud pine cable car"",
      ""entrance to scenic area""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""ticket machine - frustrating"",
      ""cable car - convenient"",
      ""hiking - rewarding"",
      ""cloud pine cable car - scenic"",
      ""entrance to scenic area - welcoming""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
189,1天津市蓟州区盘山_洋洋洒洒333,Admiration; Contentment; Pride,Natural beauty and grand design,[],[],[],[],0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Pride""],
    ""influence_of_emotions"": ""Natural beauty and grand design"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
190,1天津市蓟州区盘山_幸福人生LOVE,Contentment; Appreciation; Relaxation,Natural surroundings,[],[],Outdoor experience; Greenery; Architecture,Outdoor experience - Refreshing; Greenery - Beautiful; Architecture - Attractive,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Relaxation""],
    ""influence_of_emotions"": ""Natural surroundings"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Outdoor experience"", ""Greenery"", ""Architecture""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Outdoor experience - Refreshing"", ""Greenery - Beautiful"", ""Architecture - Attractive""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
191,1天津市蓟州区盘山_M313604,Disappointment; Exhaustion; Regret,Misleading expectations,[],[],hiking; cable car; mountain peak,hiking - exhausting; cable car - recommended; mountain peak - hard to reach,0.3,"{
  ""text_analysis"": {
    ""emotions"": [""Disappointment"", ""Exhaustion"", ""Regret""],
    ""influence_of_emotions"": ""Misleading expectations"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""cable car"", ""mountain peak""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""hiking - exhausting"", ""cable car - recommended"", ""mountain peak - hard to reach""],
    ""comment_sentiment"": {""score_0_to_1"": 0.30}
  }
}",True,
192,1天津市蓟州区盘山_M326098,Contentment; Appreciation; Excitement,Well-organized layout,[],[],parking lots; free shuttle bus; scenic trails; wilderness paths; calligraphy inscriptions,parking lots - convenient; free shuttle bus - helpful; scenic trails - enjoyable; wilderness paths - adventurous; calligraphy inscriptions - culturally rich,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Excitement""],
    ""influence_of_emotions"": ""Well-organized layout"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""parking lots"", ""free shuttle bus"", ""scenic trails"", ""wilderness paths"", ""calligraphy inscriptions""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""parking lots - convenient"", ""free shuttle bus - helpful"", ""scenic trails - enjoyable"", ""wilderness paths - adventurous"", ""calligraphy inscriptions - culturally rich""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
193,1天津市蓟州区盘山_化自在天,Admiration; Contentment; Disappointment,"Historical grandeur, natural beauty, pricing",[],[],[],[],0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Disappointment""],
    ""influence_of_emotions"": ""Historical grandeur, natural beauty, pricing"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
194,1天津市蓟州区盘山_M41115,Contentment; Surprise; Gratitude,"Crowd avoidance, ticket process, scenic views",[],[],Climbing stairs; Walking paths; Ticket exchange machine; Entrance queue; Scenic viewing areas,Climbing stairs - Physical effort; Walking paths - Quiet solitude; Ticket exchange machine - Unexpected hassle; Entrance queue - Time-consuming; Scenic viewing areas - Rewarding views,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Surprise"", ""Gratitude""],
    ""influence_of_emotions"": ""Crowd avoidance, ticket process, scenic views"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Climbing stairs"", ""Walking paths"", ""Ticket exchange machine"", ""Entrance queue"", ""Scenic viewing areas""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Climbing stairs - Physical effort"",
      ""Walking paths - Quiet solitude"",
      ""Ticket exchange machine - Unexpected hassle"",
      ""Entrance queue - Time-consuming"",
      ""Scenic viewing areas - Rewarding views""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
195,1天津市蓟州区盘山_阿里巴第二代,[],,[],[],[],[],0.5,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.50
    }
  }
}",True,
196,1天津市蓟州区盘山_320459,Contentment; Appreciation; Relaxation,"Scenic views, convenience, comfort",[],[],tour bus; cable car; stairs; dining area; 免税店; halfway cable car,tour bus - convenient; cable car - scenic; stairs - tiring; dining area - satisfying; halfway cable car - less scenic,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Relaxation""],
    ""influence_of_emotions"": ""Scenic views, convenience, comfort"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""tour bus"", ""cable car"", ""stairs"", ""dining area"", ""免税店"", ""halfway cable car""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""tour bus - convenient"", ""cable car - scenic"", ""stairs - tiring"", ""dining area - satisfying"", ""halfway cable car - less scenic""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
197,1天津市蓟州区盘山__WeCh442480,Contentment; Appreciation; Relaxation,"Scenic views, natural beauty, travel experience",[],[],cable car; artificial waterfall; cloud pine temple; parking lot; mountain trail,cable car - breathtaking; artificial waterfall - scenic; cloud pine temple - peaceful; parking lot - convenient; mountain trail - enjoyable,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Relaxation""],
    ""influence_of_emotions"": ""Scenic views, natural beauty, travel experience"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""cable car"",
      ""artificial waterfall"",
      ""cloud pine temple"",
      ""parking lot"",
      ""mountain trail""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""cable car - breathtaking"",
      ""artificial waterfall - scenic"",
      ""cloud pine temple - peaceful"",
      ""parking lot - convenient"",
      ""mountain trail - enjoyable""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
198,1天津市蓟州区盘山__WeCh88915,Frustration; Disappointment; Annoyance,"Slow cable cars, crowded queues, physical difficulty",[],[],cable car; queue; mountain climbing; cable car ride; cable car cabin; cable car door; mountain peak,cable car - slow and cramped; queue - long and frustrating; mountain climbing - physically challenging; cable car cabin - narrow and small; cable car door - difficult to enter; mountain peak - reachable only by cable car,0.25,"{
  ""text_analysis"": {
    ""emotions"": [""Frustration"", ""Disappointment"", ""Annoyance""],
    ""influence_of_emotions"": ""Slow cable cars, crowded queues, physical difficulty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""queue"", ""mountain climbing"", ""cable car ride"", ""cable car cabin"", ""cable car door"", ""mountain peak""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""cable car - slow and cramped"",
      ""queue - long and frustrating"",
      ""mountain climbing - physically challenging"",
      ""cable car cabin - narrow and small"",
      ""cable car door - difficult to enter"",
      ""mountain peak - reachable only by cable car""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.25
    }
  }
}",True,
199,1天津市蓟州区盘山_月夜洁思,Contentment; Relaxation; Hope,"Scenic beauty, historical depth, travel efficiency",[],[],mountain hiking; cable car ride; temple visit; scenic overlook; travel to Beijing,mountain hiking - peaceful; cable car ride - efficient; temple visit - spiritual; scenic overlook - inspiring; travel to Beijing - worthwhile,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation"", ""Hope""],
    ""influence_of_emotions"": ""Scenic beauty, historical depth, travel efficiency"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""mountain hiking"", ""cable car ride"", ""temple visit"", ""scenic overlook"", ""travel to Beijing""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""mountain hiking - peaceful"", ""cable car ride - efficient"", ""temple visit - spiritual"", ""scenic overlook - inspiring"", ""travel to Beijing - worthwhile""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
200,1天津市蓟州区盘山_匿名用户8,Admiration; Contentment; Pride,"Natural beauty, historical depth, imperial legacy",[],[],[],[],0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Pride""],
    ""influence_of_emotions"": ""Natural beauty, historical depth, imperial legacy"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
